kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_alat_teknologi_tepat_guna_perikanan,satuan,tahun,id
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215150.0,RENGASDENGKLOK,3215150008.0,KERTASARI,32.15.06,RENGASDENGKLOK,32.15.06.2003,KERTASARI,0.0,UNIT,2020.0,9913
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215150.0,RENGASDENGKLOK,3215150009.0,DEWISARI,32.15.06,RENGASDENGKLOK,32.15.06.2004,DEWISARI,0.0,UNIT,2020.0,9914
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215150.0,RENGASDENGKLOK,3215150005.0,AMANSARI,32.15.06,RENGASDENGKLOK,32.15.06.2005,AMANSARI,0.0,UNIT,2020.0,9915
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215150.0,RENGASDENGKLOK,3215150003.0,KARYASARI,32.15.06,RENGASDENGKLOK,32.15.06.2006,KARYASARI,0.0,UNIT,2020.0,9916
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215150.0,RENGASDENGKLOK,3215150004.0,DUKUHKARYA,32.15.06,RENGASDENGKLOK,32.15.06.2007,DUKUHKARYA,0.0,UNIT,2020.0,9917
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215150.0,RENGASDENGKLOK,3215150001.0,KALANGSARI,32.15.06,RENGASDENGKLOK,32.15.06.2008,KALANGSARI,0.0,UNIT,2020.0,9918
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215150.0,RENGASDENGKLOK,3215150002.0,KALANGSURYA,32.15.06,RENGASDENGKLOK,32.15.06.2009,KALANGSURYA,0.0,UNIT,2020.0,9919
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140007.0,WALUYA,32.15.07,KUTAWALUYA,32.15.07.2001,WALUYA,0.0,UNIT,2020.0,9920
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140004.0,MULYAJAYA,32.15.07,KUTAWALUYA,32.15.07.2002,MULYAJAYA,0.0,UNIT,2020.0,9921
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140005.0,KUTAKARYA,32.15.07,KUTAWALUYA,32.15.07.2003,KUTAKARYA,3.0,UNIT,2020.0,9922
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140006.0,KUTAGANDOK,32.15.07,KUTAWALUYA,32.15.07.2004,KUTAGANDOK,5.0,UNIT,2020.0,9923
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140011.0,KUTAMUKTI,32.15.07,KUTAWALUYA,32.15.07.2005,KUTAMUKTI,3.0,UNIT,2020.0,9924
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140012.0,KUTAJAYA,32.15.07,KUTAWALUYA,32.15.07.2006,KUTAJAYA,5.0,UNIT,2020.0,9925
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140008.0,SAMPALAN,32.15.07,KUTAWALUYA,32.15.07.2007,SAMPALAN,0.0,UNIT,2020.0,9926
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140003.0,SINDANGMULYA,32.15.07,KUTAWALUYA,32.15.07.2008,SINDANGMULYA,3.0,UNIT,2020.0,9927
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140002.0,SINDANGMUKTI,32.15.07,KUTAWALUYA,32.15.07.2009,SINDANGMUKTI,3.0,UNIT,2020.0,9928
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140010.0,KUTARAJA,32.15.07,KUTAWALUYA,32.15.07.2010,KUTARAJA,3.0,UNIT,2020.0,9929
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140009.0,SINDANGSARI,32.15.07,KUTAWALUYA,32.15.07.2011,SINDANGSARI,3.0,UNIT,2020.0,9930
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215140.0,KUTAWALUYA,3215140001.0,SINDANGKARYA,32.15.07,KUTAWALUYA,32.15.07.2012,SINDANGKARYA,0.0,UNIT,2020.0,9931
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215190.0,BATUJAYA,3215190008.0,BATUJAYA,32.15.08,BATUJAYA,32.15.08.2001,BATUJAYA,0.0,UNIT,2020.0,9932
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215190.0,BATUJAYA,3215190005.0,TELUKAMBULU,32.15.08,BATUJAYA,32.15.08.2002,TELUKAMBULU,3.0,UNIT,2020.0,9933
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215190.0,BATUJAYA,3215190004.0,TELUKBANGO,32.15.08,BATUJAYA,32.15.08.2003,TELUKBANGO,1.0,UNIT,2020.0,9934
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215190.0,BATUJAYA,3215190006.0,KARYABHAKTI,32.15.08,BATUJAYA,32.15.08.2004,KARYABHAKTI,23.0,UNIT,2020.0,9935
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215190.0,BATUJAYA,3215190007.0,BATURADEN,32.15.08,BATUJAYA,32.15.08.2005,BATURADEN,0.0,UNIT,2020.0,9936
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215190.0,BATUJAYA,3215190009.0,SEGARAN,32.15.08,BATUJAYA,32.15.08.2006,SEGARAN,3.0,UNIT,2020.0,9937
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215190.0,BATUJAYA,3215190010.0,SEGARJAYA,32.15.08,BATUJAYA,32.15.08.2007,SEGARJAYA,3.0,UNIT,2020.0,9938
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215190.0,BATUJAYA,3215190001.0,KUTAAMPEL,32.15.08,BATUJAYA,32.15.08.2008,KUTAAMPEL,1.0,UNIT,2020.0,9939
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215190.0,BATUJAYA,3215190003.0,KARYAMULYA,32.15.08,BATUJAYA,32.15.08.2009,KARYAMULYA,0.0,UNIT,2020.0,9940
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215190.0,BATUJAYA,3215190002.0,KARYAMAKMUR,32.15.08,BATUJAYA,32.15.08.2010,KARYAMAKMUR,0.0,UNIT,2020.0,9941
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180003.0,SABAJAYA,32.15.09,TIRTAJAYA,32.15.09.2001,SABAJAYA,0.0,UNIT,2020.0,9942
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180002.0,PISANGSAMBO,32.15.09,TIRTAJAYA,32.15.09.2002,PISANGSAMBO,0.0,UNIT,2020.0,9943
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180004.0,GEMPOLKARYA,32.15.09,TIRTAJAYA,32.15.09.2003,GEMPOLKARYA,0.0,UNIT,2020.0,9944
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180001.0,MEDANKARYA,32.15.09,TIRTAJAYA,32.15.09.2004,MEDANKARYA,0.0,UNIT,2020.0,9945
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180010.0,TAMBAKSUMUR,32.15.09,TIRTAJAYA,32.15.09.2005,TAMBAKSUMUR,0.0,UNIT,2020.0,9946
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180011.0,TAMBAKSARI,32.15.09,TIRTAJAYA,32.15.09.2006,TAMBAKSARI,2.0,UNIT,2020.0,9947
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180009.0,SUMURLABAN,32.15.09,TIRTAJAYA,32.15.09.2007,SUMURLABAN,0.0,UNIT,2020.0,9948
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180005.0,SRIJAYA,32.15.09,TIRTAJAYA,32.15.09.2008,SRIJAYA,0.0,UNIT,2020.0,9949
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180006.0,KUTAMAKMUR,32.15.09,TIRTAJAYA,32.15.09.2009,KUTAMAKMUR,0.0,UNIT,2020.0,9950
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180007.0,BOLANG,32.15.09,TIRTAJAYA,32.15.09.2010,BOLANG,0.0,UNIT,2020.0,9951
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215180.0,TIRTAJAYA,3215180008.0,SRIKAMULYAN,32.15.09,TIRTAJAYA,32.15.09.2011,SRIKAMULYAN,0.0,UNIT,2020.0,9952
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160010.0,PAYUNGSARI,32.15.10,PEDES,32.15.10.2001,PAYUNGSARI,0.0,UNIT,2020.0,9953
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160007.0,KARANGJAYA,32.15.10,PEDES,32.15.10.2002,KARANGJAYA,0.0,UNIT,2020.0,9954
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160006.0,KERTARAHARJA,32.15.10,PEDES,32.15.10.2003,KERTARAHARJA,0.0,UNIT,2020.0,9955
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160015.0,SUNGAIBUNTU,32.15.10,PEDES,32.15.10.2005,SUNGAIBUNTU,1.0,UNIT,2020.0,9956
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160017.0,DONGKAL,32.15.10,PEDES,32.15.10.2006,DONGKAL,3.0,UNIT,2020.0,9957
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160009.0,KERTAMULYA,32.15.10,PEDES,32.15.10.2007,KERTAMULYA,0.0,UNIT,2020.0,9958
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160018.0,PUSPASARI,32.15.10,PEDES,32.15.10.2008,PUSPASARI,0.0,UNIT,2020.0,9959
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160012.0,LABANJAYA,32.15.10,PEDES,32.15.10.2010,LABANJAYA,1.0,UNIT,2020.0,9960
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160001.0,JATIMULYA,32.15.10,PEDES,32.15.10.2012,JATIMULYA,0.0,UNIT,2020.0,9961
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160011.0,RANGDUMULYA,32.15.10,PEDES,32.15.10.2016,RANGDUMULYA,2.0,UNIT,2020.0,9962
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160016.0,KENDALJAYA,32.15.10,PEDES,32.15.10.2017,KENDALJAYA,6.0,UNIT,2020.0,9963
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215160.0,PEDES,3215160008.0,MALANGSARI,32.15.10,PEDES,32.15.10.2018,MALANGSARI,0.0,UNIT,2020.0,9964
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170004.0,PEJATEN,32.15.11,CIBUAYA,32.15.11.2001,PEJATEN,0.0,UNIT,2020.0,9965
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170003.0,CIBUAYA,32.15.11,CIBUAYA,32.15.11.2002,CIBUAYA,1.0,UNIT,2020.0,9966
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170002.0,KERTARAHAYU,32.15.11,CIBUAYA,32.15.11.2003,KERTARAHAYU,2.0,UNIT,2020.0,9967
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170001.0,SUKASARI,32.15.11,CIBUAYA,32.15.11.2004,SUKASARI,3.0,UNIT,2020.0,9968
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170005.0,KEDUNGJERUK,32.15.11,CIBUAYA,32.15.11.2005,KEDUNGJERUK,0.0,UNIT,2020.0,9969
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170006.0,KALIDUNGJAYA,32.15.11,CIBUAYA,32.15.11.2006,KALIDUNGJAYA,0.0,UNIT,2020.0,9970
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170011.0,SEDARI,32.15.11,CIBUAYA,32.15.11.2007,SEDARI,1.0,UNIT,2020.0,9971
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170010.0,CEMARAJAYA,32.15.11,CIBUAYA,32.15.11.2008,CEMARAJAYA,3.0,UNIT,2020.0,9972
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170008.0,JAYAMULYA,32.15.11,CIBUAYA,32.15.11.2009,JAYAMULYA,6.0,UNIT,2020.0,9973
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170007.0,KEDUNGJAYA,32.15.11,CIBUAYA,32.15.11.2010,KEDUNGJAYA,0.0,UNIT,2020.0,9974
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215170.0,CIBUAYA,3215170009.0,GEBANGJAYA,32.15.11,CIBUAYA,32.15.11.2011,GEBANGJAYA,3.0,UNIT,2020.0,9975
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215200.0,PAKISJAYA,3215200006.0,TANJUNGMEKAR,32.15.12,PAKISJAYA,32.15.12.2001,TANJUNGMEKAR,50.0,UNIT,2020.0,9976
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215200.0,PAKISJAYA,3215200001.0,TELAGAJAYA,32.15.12,PAKISJAYA,32.15.12.2002,TELAGAJAYA,1.0,UNIT,2020.0,9977
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215200.0,PAKISJAYA,3215200002.0,TELUKBUYUNG,32.15.12,PAKISJAYA,32.15.12.2003,TELUKBUYUNG,1.0,UNIT,2020.0,9978
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215200.0,PAKISJAYA,3215200003.0,TANAHBARU,32.15.12,PAKISJAYA,32.15.12.2004,TANAHBARU,0.0,UNIT,2020.0,9979
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215200.0,PAKISJAYA,3215200004.0,SOLOKAN,32.15.12,PAKISJAYA,32.15.12.2005,SOLOKAN,12.0,UNIT,2020.0,9980
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215200.0,PAKISJAYA,3215200005.0,TANJUNGBUNGIN,32.15.12,PAKISJAYA,32.15.12.2006,TANJUNGBUNGIN,11.0,UNIT,2020.0,9981
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215200.0,PAKISJAYA,3215200008.0,TELUKJAYA,32.15.12,PAKISJAYA,32.15.12.2007,TELUKJAYA,0.0,UNIT,2020.0,9982
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215200.0,PAKISJAYA,3215200007.0,TANJUNGPAKIS,32.15.12,PAKISJAYA,32.15.12.2008,TANJUNGPAKIS,1.0,UNIT,2020.0,9983
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215050.0,CIKAMPEK,3215050012.0,DAWUAN TIMUR,32.15.13,CIKAMPEK,32.15.13.2001,DAWUAN TIMUR,0.0,UNIT,2020.0,9984
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215050.0,CIKAMPEK,3215050001.0,KALIHURIP,32.15.13,CIKAMPEK,32.15.13.2002,KALIHURIP,0.0,UNIT,2020.0,9985
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215050.0,CIKAMPEK,3215050009.0,CIKAMPEK KOTA,32.15.13,CIKAMPEK,32.15.13.2003,CIKAMPEK KOTA,0.0,UNIT,2020.0,9986
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215050.0,CIKAMPEK,3215050013.0,DAWUAN TENGAH,32.15.13,CIKAMPEK,32.15.13.2004,DAWUAN TENGAH,0.0,UNIT,2020.0,9987
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215050.0,CIKAMPEK,3215050008.0,CIKAMPEK SELATAN,32.15.13,CIKAMPEK,32.15.13.2006,CIKAMPEK SELATAN,0.0,UNIT,2020.0,9988
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215050.0,CIKAMPEK,3215050007.0,CIKAMPEK PUSAKA,32.15.13,CIKAMPEK,32.15.13.2007,CIKAMPEK PUSAKA,0.0,UNIT,2020.0,9989
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215050.0,CIKAMPEK,3215050011.0,CIKAMPEK BARAT,32.15.13,CIKAMPEK,32.15.13.2008,CIKAMPEK BARAT,0.0,UNIT,2020.0,9990
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215050.0,CIKAMPEK,3215050006.0,CIKAMPEK TIMUR,32.15.13,CIKAMPEK,32.15.13.2009,CIKAMPEK TIMUR,0.0,UNIT,2020.0,9991
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215050.0,CIKAMPEK,3215050002.0,KAMOJING,32.15.13,CIKAMPEK,32.15.13.2010,KAMOJING,0.0,UNIT,2020.0,9992
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215050.0,CIKAMPEK,3215050014.0,DAWUAN BARAT,32.15.13,CIKAMPEK,32.15.13.2011,DAWUAN BARAT,0.0,UNIT,2020.0,9993
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070010.0,MEKARSARI,32.15.14,JATISARI,32.15.14.2001,MEKARSARI,5.0,UNIT,2020.0,9994
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070011.0,JATISARI,32.15.14,JATISARI,32.15.14.2002,JATISARI,3.0,UNIT,2020.0,9995
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070004.0,BARUGBUG,32.15.14,JATISARI,32.15.14.2003,BARUGBUG,2.0,UNIT,2020.0,9996
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070013.0,CIKALONGSARI,32.15.14,JATISARI,32.15.14.2004,CIKALONGSARI,1.0,UNIT,2020.0,9997
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070012.0,CIREJAG,32.15.14,JATISARI,32.15.14.2005,CIREJAG,0.0,UNIT,2020.0,9998
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070016.0,JATIBARU,32.15.14,JATISARI,32.15.14.2006,JATIBARU,0.0,UNIT,2020.0,9999
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070014.0,JATIRAGAS,32.15.14,JATISARI,32.15.14.2007,JATIRAGAS,4.0,UNIT,2020.0,10000
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070015.0,JATIWANGI,32.15.14,JATISARI,32.15.14.2008,JATIWANGI,1.0,UNIT,2020.0,10001
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070009.0,KALIJATI,32.15.14,JATISARI,32.15.14.2009,KALIJATI,2.0,UNIT,2020.0,10002
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070006.0,BALONGGANDU,32.15.14,JATISARI,32.15.14.2010,BALONGGANDU,3.0,UNIT,2020.0,10003
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070019.0,PACING,32.15.14,JATISARI,32.15.14.2011,PACING,5.0,UNIT,2020.0,10004
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070005.0,SITUDAM,32.15.14,JATISARI,32.15.14.2012,SITUDAM,5.0,UNIT,2020.0,10005
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070018.0,SUKAMEKAR,32.15.14,JATISARI,32.15.14.2013,SUKAMEKAR,4.0,UNIT,2020.0,10006
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215070.0,JATISARI,3215070017.0,TELARSARI,32.15.14,JATISARI,32.15.14.2014,TELARSARI,11.0,UNIT,2020.0,10007
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081005.0,MEKARMAYA,32.15.15,CILAMAYA WETAN,32.15.15.2001,MEKARMAYA,0.0,UNIT,2020.0,10008
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081006.0,CILAMAYA,32.15.15,CILAMAYA WETAN,32.15.15.2002,CILAMAYA,0.0,UNIT,2020.0,10009
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081012.0,MUARA,32.15.15,CILAMAYA WETAN,32.15.15.2003,MUARA,2.0,UNIT,2020.0,10010
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081011.0,MUARABARU,32.15.15,CILAMAYA WETAN,32.15.15.2004,MUARABARU,1.0,UNIT,2020.0,10011
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081007.0,SUKATANI,32.15.15,CILAMAYA WETAN,32.15.15.2005,SUKATANI,2.0,UNIT,2020.0,10012
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081004.0,TEGALWARU,32.15.15,CILAMAYA WETAN,32.15.15.2006,TEGALWARU,0.0,UNIT,2020.0,10013
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081003.0,TEGALSARI,32.15.15,CILAMAYA WETAN,32.15.15.2007,TEGALSARI,0.0,UNIT,2020.0,10014
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081002.0,CIKALONG,32.15.15,CILAMAYA WETAN,32.15.15.2008,CIKALONG,0.0,UNIT,2020.0,10015
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081001.0,CIKARANG,32.15.15,CILAMAYA WETAN,32.15.15.2009,CIKARANG,0.0,UNIT,2020.0,10016
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081010.0,RAWAGEMPOL WETAN,32.15.15,CILAMAYA WETAN,32.15.15.2010,RAWAGEMPOL WETAN,2.0,UNIT,2020.0,10017
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081009.0,RAWAGEMPOL KULON,32.15.15,CILAMAYA WETAN,32.15.15.2011,RAWAGEMPOL KULON,7.0,UNIT,2020.0,10018
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215081.0,CILAMAYA WETAN,3215081008.0,SUKAKERTA,32.15.15,CILAMAYA WETAN,32.15.15.2012,SUKAKERTA,1.0,UNIT,2020.0,10019
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215060.0,TIRTAMULYA,3215060005.0,CITARIK,32.15.16,TIRTAMULYA,32.15.16.2001,CITARIK,0.0,UNIT,2020.0,10020
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215060.0,TIRTAMULYA,3215060002.0,KARANGSINOM,32.15.16,TIRTAMULYA,32.15.16.2002,KARANGSINOM,0.0,UNIT,2020.0,10021
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215060.0,TIRTAMULYA,3215060003.0,KARANGJAYA,32.15.16,TIRTAMULYA,32.15.16.2003,KARANGJAYA,0.0,UNIT,2020.0,10022
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215060.0,TIRTAMULYA,3215060007.0,PARAKAN,32.15.16,TIRTAMULYA,32.15.16.2004,PARAKAN,0.0,UNIT,2020.0,10023
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215060.0,TIRTAMULYA,3215060004.0,PARAKANMULYA,32.15.16,TIRTAMULYA,32.15.16.2005,PARAKANMULYA,4.0,UNIT,2020.0,10024
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215060.0,TIRTAMULYA,3215060008.0,KAMURANG,32.15.16,TIRTAMULYA,32.15.16.2006,KAMURANG,1.0,UNIT,2020.0,10025
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215060.0,TIRTAMULYA,3215060010.0,CIPONDOH,32.15.16,TIRTAMULYA,32.15.16.2007,CIPONDOH,0.0,UNIT,2020.0,10026
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215060.0,TIRTAMULYA,3215060011.0,KERTAWALUYA,32.15.16,TIRTAMULYA,32.15.16.2008,KERTAWALUYA,1.0,UNIT,2020.0,10027
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215060.0,TIRTAMULYA,3215060009.0,BOJONGSARI,32.15.16,TIRTAMULYA,32.15.16.2009,BOJONGSARI,0.0,UNIT,2020.0,10028
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215060.0,TIRTAMULYA,3215060006.0,TIRTASARI,32.15.16,TIRTAMULYA,32.15.16.2010,TIRTASARI,0.0,UNIT,2020.0,10029
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215100.0,TELAGASARI,3215100002.0,TELAGAMULYA,32.15.17,TELAGASARI,32.15.17.2001,TELAGAMULYA,0.0,UNIT,2020.0,10030
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215100.0,TELAGASARI,3215100011.0,TELAGASARI,32.15.17,TELAGASARI,32.15.17.2002,TELAGASARI,0.0,UNIT,2020.0,10031
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215100.0,TELAGASARI,3215100001.0,PASIRTALAGA,32.15.17,TELAGASARI,32.15.17.2003,PASIRTALAGA,0.0,UNIT,2020.0,10032
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215100.0,TELAGASARI,3215100003.0,CARIUMULYA,32.15.17,TELAGASARI,32.15.17.2004,CARIUMULYA,2.0,UNIT,2020.0,10033
32.0,JAWA BARAT,3215.0,KABUPATEN KARAWANG,3215100.0,TELAGASARI,3215100012.0,PASIRMUKTI,32.15.17,TELAGASARI,32.15.17.2005,PASIRMUKTI,0.0,UNIT,2020.0,10034
