bps_kode_desa_kelurahan,bps_nama_kabupaten_kota,bps_nama_desa_kelurahan,tahun,jarak_sd_terdekat,keberadaan_bumdesa_keuangan_program_usaha_ekonomi_desa,jumlah_fasilitas_olahraga,status_sinyal_telepon_seluler,jumlah_alat_teknologi_tepat_guna_perikanan,jumlah_alat_teknologi_tepat_guna_peternakan,ketersediaan_tempat_pembuangan_sampah,jumlah_tenaga_kesehatan_lainnya,sinyal_score,bumdes_score,sampah_score,cluster,status_desa
3201021003.0,KAB. BOGOR,LEUWISADENG,2023.0,800.0,TIDAK ADA,12.0,SINYAL KUAT,0.0,2.0,ADA,6,3,0,1,1,Maju
3201021005.0,KAB. BOGOR,BABAKAN SADENG,2023.0,20.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201021002.0,KAB. BOGOR,SADENGKOLOT,2023.0,400.0,TIDAK ADA,5.0,SINYAL KUAT,1.0,6.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201021001.0,KAB. BOGOR,WANGUN JAYA,2023.0,150.0,TIDAK ADA,8.0,SINYAL LEMAH,7.0,43.0,TIDAK ADA,3,2,0,0,3,Sangat Tertinggal
3201021008.0,KAB. BOGOR,KALONG I,2023.0,50.0,TIDAK ADA,12.0,SINYAL KUAT,0.0,2.0,ADA,1,3,0,1,1,Maju
3201021007.0,KAB. BOGOR,KALONG II,2023.0,100.0,TIDAK ADA,6.0,SINYAL KUAT,3.0,1.0,TIDAK ADA,3,3,0,0,0,Tertinggal
3201021006.0,KAB. BOGOR,SADENG,2023.0,400.0,TIDAK ADA,9.0,SINYAL KUAT,1.0,1.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201021004.0,KAB. BOGOR,SIBANTENG,2023.0,100.0,TIDAK ADA,4.0,SINYAL KUAT,30.0,2.0,TIDAK ADA,2,3,0,0,2,Mandiri (Ekonomi)
3201051001.0,KAB. BOGOR,TAPOS 1,2023.0,300.0,TIDAK ADA,6.0,SINYAL KUAT,20.0,48.0,TIDAK ADA,1,3,0,0,2,Mandiri (Ekonomi)
3201051003.0,KAB. BOGOR,TAPOS 2,2023.0,500.0,TIDAK ADA,2.0,SINYAL KUAT,1.0,1.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201051005.0,KAB. BOGOR,CIBITUNG TENGAH,2023.0,500.0,TIDAK ADA,1.0,SINYAL KUAT,1.0,3.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201051004.0,KAB. BOGOR,SITU DAUN,2023.0,10.0,TIDAK ADA,7.0,SINYAL KUAT,4.0,2.0,ADA,1,3,0,1,1,Maju
3201051006.0,KAB. BOGOR,CINANGNENG,2023.0,600.0,ADA,8.0,SINYAL KUAT,1.0,11.0,ADA,1,3,1,1,4,Mandiri (Tata Kelola)
3201051002.0,KAB. BOGOR,GUNUNG MALANG,2023.0,100.0,TIDAK ADA,11.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3201051007.0,KAB. BOGOR,GUNUNG MULYA,2023.0,500.0,TIDAK ADA,6.0,SINYAL KUAT,3.0,3.0,TIDAK ADA,3,3,0,0,0,Tertinggal
3202110012.0,KAB. SUKABUMI,TONJONG,2023.0,10.0,TIDAK ADA,3.0,SINYAL KUAT,1.0,2.0,ADA,1,3,0,1,1,Maju
3202110007.0,KAB. SUKABUMI,CITEPUS,2023.0,200.0,ADA,7.0,SINYAL KUAT,20.0,3.0,ADA,2,3,1,1,4,Mandiri (Tata Kelola)
3202110009.0,KAB. SUKABUMI,BUNIWANGI,2023.0,200.0,ADA,5.0,SINYAL KUAT,0.0,2.0,ADA,5,3,1,1,4,Mandiri (Tata Kelola)
3202110008.0,KAB. SUKABUMI,CIBODAS,2023.0,25.0,TIDAK ADA,9.0,SINYAL KUAT,10.0,10.0,TIDAK ADA,3,3,0,0,2,Mandiri (Ekonomi)
3202110011.0,KAB. SUKABUMI,PASIRSUREN,2023.0,250.0,TIDAK ADA,3.0,SINYAL KUAT,2.0,1.0,ADA,8,3,0,1,1,Maju
3202110010.0,KAB. SUKABUMI,CIKADU,2023.0,20.0,TIDAK ADA,4.0,SINYAL KUAT,4.0,2.0,TIDAK ADA,5,3,0,0,0,Tertinggal
3202110005.0,KAB. SUKABUMI,CITARIK,2023.0,100.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3202110014.0,KAB. SUKABUMI,CIMANGGU,2023.0,100.0,TIDAK ADA,3.0,SINYAL KUAT,1.0,1.0,ADA,2,3,0,1,1,Maju
3202110013.0,KAB. SUKABUMI,JAYANTI,2023.0,700.0,TIDAK ADA,6.0,SINYAL KUAT,12.0,4.0,ADA,5,3,0,1,2,Mandiri (Ekonomi)
3202111004.0,KAB. SUKABUMI,CIDADAP,2023.0,500.0,TIDAK ADA,7.0,SINYAL KUAT,1.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3202111003.0,KAB. SUKABUMI,LOJI,2023.0,200.0,TIDAK ADA,4.0,SINYAL KUAT,5.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3202111002.0,KAB. SUKABUMI,KERTAJAYA,2023.0,50.0,TIDAK ADA,6.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,8,2,0,0,3,Sangat Tertinggal
3202111001.0,KAB. SUKABUMI,CIHAUR,2023.0,500.0,TIDAK ADA,1.0,SINYAL LEMAH,0.0,2.0,TIDAK ADA,2,2,0,0,3,Sangat Tertinggal
3202111005.0,KAB. SUKABUMI,CIBUNTU,2023.0,30.0,TIDAK ADA,1.0,SINYAL LEMAH,4.0,5.0,TIDAK ADA,2,2,0,0,3,Sangat Tertinggal
3202111006.0,KAB. SUKABUMI,MEKARASIH,2023.0,50.0,TIDAK ADA,6.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3202111007.0,KAB. SUKABUMI,SANGRAWAYANG,2023.0,1000.0,TIDAK ADA,2.0,SINYAL KUAT,213.0,9.0,TIDAK ADA,2,3,0,0,2,Mandiri (Ekonomi)
3202291002.0,KAB. SUKABUMI,CIKAKAK,2023.0,500.0,TIDAK ADA,5.0,SINYAL KUAT,20.0,1.0,ADA,2,3,0,1,1,Maju
3202291001.0,KAB. SUKABUMI,CIMAJA,2023.0,50.0,TIDAK ADA,5.0,SINYAL KUAT,1.0,1.0,ADA,5,3,0,1,1,Maju
3202291005.0,KAB. SUKABUMI,RIDOGALIH,2023.0,25.0,TIDAK ADA,3.0,SINYAL LEMAH,1.0,2.0,TIDAK ADA,2,2,0,0,3,Sangat Tertinggal
3202291003.0,KAB. SUKABUMI,SUKAMAJU,2023.0,400.0,TIDAK ADA,7.0,SINYAL LEMAH,0.0,5.0,TIDAK ADA,3,2,0,0,3,Sangat Tertinggal
3202291004.0,KAB. SUKABUMI,CILEUNGSING,2023.0,100.0,TIDAK ADA,3.0,SINYAL KUAT,20.0,30.0,ADA,2,3,0,1,2,Mandiri (Ekonomi)
3202291006.0,KAB. SUKABUMI,MARGALAKSANA,2023.0,150.0,TIDAK ADA,5.0,SINYAL LEMAH,20.0,20.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3202291007.0,KAB. SUKABUMI,SIRNARASA,2023.0,300.0,TIDAK ADA,11.0,SINYAL LEMAH,4.0,2.0,TIDAK ADA,11,2,0,0,3,Sangat Tertinggal
3202291008.0,KAB. SUKABUMI,GANDASOLI,2023.0,700.0,TIDAK ADA,4.0,TIDAK ADA SINYAL,0.0,8.0,ADA,0,1,0,1,3,Sangat Tertinggal
3202291009.0,KAB. SUKABUMI,CIRENDANG,2023.0,1000.0,TIDAK ADA,4.0,SINYAL LEMAH,10.0,17.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3202121003.0,KAB. SUKABUMI,BANTARGADUNG,2023.0,300.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,3.0,ADA,50,3,0,1,1,Maju
3202121004.0,KAB. SUKABUMI,MANGUNJAYA,2023.0,100.0,TIDAK ADA,3.0,TIDAK ADA SINYAL,1.0,0.0,ADA,0,1,0,1,3,Sangat Tertinggal
3202121002.0,KAB. SUKABUMI,BOJONGGALING,2023.0,5.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3202121005.0,KAB. SUKABUMI,LIMUSNUNGGAL,2023.0,500.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,1.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3202121001.0,KAB. SUKABUMI,BANTARGEBANG,2023.0,200.0,TIDAK ADA,13.0,SINYAL LEMAH,0.0,1.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3202121006.0,KAB. SUKABUMI,BUANAJAYA,2023.0,150.0,TIDAK ADA,4.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3202121007.0,KAB. SUKABUMI,BOYONGSARI,2023.0,500.0,ADA,3.0,SINYAL LEMAH,1.0,1.0,TIDAK ADA,0,2,1,0,4,Mandiri (Tata Kelola)
3202290003.0,KAB. SUKABUMI,CISOLOK,2023.0,100.0,TIDAK ADA,11.0,SINYAL KUAT,2.0,2.0,ADA,2,3,0,1,1,Maju
3202290001.0,KAB. SUKABUMI,PASIRBARU,2023.0,50.0,TIDAK ADA,7.0,SINYAL KUAT,2.0,0.0,ADA,63,3,0,1,1,Maju
3202290002.0,KAB. SUKABUMI,CIKAHURIPAN,2023.0,100.0,TIDAK ADA,7.0,SINYAL KUAT,2.0,3.0,ADA,5,3,0,1,1,Maju
3202290014.0,KAB. SUKABUMI,CIKELAT,2023.0,120.0,TIDAK ADA,8.0,SINYAL KUAT,1.0,1.0,ADA,5,3,0,1,1,Maju
3202290017.0,KAB. SUKABUMI,CARINGIN,2023.0,900.0,TIDAK ADA,4.0,SINYAL KUAT,1.0,4.0,ADA,5,3,0,1,1,Maju
3202290015.0,KAB. SUKABUMI,GUNUNG KRAMAT,2023.0,100.0,ADA,7.0,SINYAL KUAT,0.0,7.0,ADA,1,3,1,1,4,Mandiri (Tata Kelola)
3202290016.0,KAB. SUKABUMI,GUNUNG TANJUNG,2023.0,600.0,TIDAK ADA,2.0,SINYAL LEMAH,2.0,5.0,TIDAK ADA,3,2,0,0,3,Sangat Tertinggal
3202290004.0,KAB. SUKABUMI,KARANGPAPAK,2023.0,100.0,ADA,10.0,SINYAL KUAT,20.0,0.0,ADA,5,3,1,1,4,Mandiri (Tata Kelola)
3202290012.0,KAB. SUKABUMI,SIRNARESMI,2023.0,500.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,1.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3202290013.0,KAB. SUKABUMI,CICADAS,2023.0,15.0,TIDAK ADA,3.0,SINYAL KUAT,3.0,3.0,ADA,1,3,0,1,1,Maju
3202290020.0,KAB. SUKABUMI,WANAJAYA,2023.0,400.0,TIDAK ADA,3.0,SINYAL KUAT,1.0,1.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3202290019.0,KAB. SUKABUMI,WANGUNSARI,2023.0,500.0,TIDAK ADA,7.0,SINYAL KUAT,0.0,0.0,ADA,4,3,0,1,1,Maju
3202290018.0,KAB. SUKABUMI,SUKARAME,2023.0,140.0,TIDAK ADA,5.0,SINYAL LEMAH,0.0,0.0,ADA,4,2,0,1,3,Sangat Tertinggal
3202280005.0,KAB. SUKABUMI,CIKIDANG,2023.0,200.0,TIDAK ADA,9.0,SINYAL KUAT,1.0,26.0,TIDAK ADA,6,3,0,0,0,Tertinggal
3202280003.0,KAB. SUKABUMI,CIKIRAY,2023.0,100.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,3.0,TIDAK ADA,4,3,0,0,0,Tertinggal
3202280006.0,KAB. SUKABUMI,GUNUNG MALANG,2023.0,100.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3202280008.0,KAB. SUKABUMI,PANGKALAN,2023.0,20.0,TIDAK ADA,13.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,6,3,0,0,0,Tertinggal
3202280010.0,KAB. SUKABUMI,CICAREUH,2023.0,200.0,TIDAK ADA,14.0,SINYAL KUAT,0.0,0.0,ADA,4,3,0,1,1,Maju
3202280011.0,KAB. SUKABUMI,TAMANSARI,2023.0,100.0,TIDAK ADA,2.0,SINYAL LEMAH,0.0,0.0,ADA,4,2,0,1,3,Sangat Tertinggal
3202280009.0,KAB. SUKABUMI,BUMISARI,2023.0,500.0,TIDAK ADA,12.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3202280001.0,KAB. SUKABUMI,SAMPORA,2023.0,20.0,TIDAK ADA,9.0,SINYAL KUAT,21.0,0.0,ADA,4,3,0,1,1,Maju
3202280007.0,KAB. SUKABUMI,NANGKAKONENG,2023.0,3000.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3202280004.0,KAB. SUKABUMI,MEKARNANGKA,2023.0,20.0,TIDAK ADA,3.0,SINYAL KUAT,10.0,0.0,TIDAK ADA,4,3,0,0,0,Tertinggal
3202280002.0,KAB. SUKABUMI,CIJAMBE,2023.0,500.0,TIDAK ADA,7.0,SINYAL LEMAH,9.0,0.0,ADA,5,2,0,1,3,Sangat Tertinggal
3202280012.0,KAB. SUKABUMI,CIKARAE THOYIBAH,2023.0,200.0,TIDAK ADA,1.0,SINYAL LEMAH,0.0,0.0,ADA,0,2,0,1,3,Sangat Tertinggal
3202100003.0,KAB. SUKABUMI,LENGKONG,2023.0,100.0,TIDAK ADA,5.0,SINYAL KUAT,7.0,5.0,ADA,2,3,0,1,1,Maju
3202100002.0,KAB. SUKABUMI,CILANGKAP,2023.0,10.0,TIDAK ADA,20.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,3,3,0,0,0,Tertinggal
3202100004.0,KAB. SUKABUMI,TEGALLEGA,2023.0,40.0,TIDAK ADA,17.0,SINYAL KUAT,2.0,8.0,ADA,12,3,0,1,1,Maju
3202100005.0,KAB. SUKABUMI,NEGLASARI,2023.0,500.0,TIDAK ADA,2.0,SINYAL LEMAH,6.0,4.0,ADA,1,2,0,1,3,Sangat Tertinggal
3202100001.0,KAB. SUKABUMI,LANGKAPJAYA,2023.0,50.0,TIDAK ADA,13.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3202130014.0,KAB. SUKABUMI,JAMPANG TENGAH,2023.0,300.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,0.0,ADA,4,3,0,1,1,Maju
3202130018.0,KAB. SUKABUMI,PADABEUNGHAR,2023.0,1000.0,TIDAK ADA,8.0,SINYAL KUAT,3.0,89.0,ADA,4,3,0,1,2,Mandiri (Ekonomi)
3202130001.0,KAB. SUKABUMI,BANTARPANJANG,2023.0,500.0,TIDAK ADA,11.0,SINYAL LEMAH,1.0,5.0,ADA,1,2,0,1,3,Sangat Tertinggal
3202130012.0,KAB. SUKABUMI,BOJONG JENGKOL,2023.0,700.0,TIDAK ADA,13.0,SINYAL KUAT,0.0,0.0,ADA,3,3,0,1,1,Maju
3202130011.0,KAB. SUKABUMI,NANGERANG,2023.0,200.0,TIDAK ADA,11.0,SINYAL LEMAH,3.0,5.0,ADA,0,2,0,1,3,Sangat Tertinggal
3202130017.0,KAB. SUKABUMI,TANJUNGSARI,2023.0,300.0,TIDAK ADA,10.0,SINYAL LEMAH,30.0,2.0,ADA,1,2,0,1,3,Sangat Tertinggal
3202130016.0,KAB. SUKABUMI,SINDANGRESMI,2023.0,300.0,TIDAK ADA,11.0,SINYAL KUAT,0.0,0.0,ADA,2,3,0,1,1,Maju
3202130015.0,KAB. SUKABUMI,PANUMBANGAN,2023.0,50.0,TIDAK ADA,6.0,SINYAL KUAT,1.0,5.0,ADA,4,3,0,1,1,Maju
3202130010.0,KAB. SUKABUMI,CIJULANG,2023.0,300.0,TIDAK ADA,7.0,SINYAL KUAT,0.0,4.0,ADA,0,3,0,1,1,Maju
3202130013.0,KAB. SUKABUMI,BANTAR AGUNG,2023.0,2000.0,TIDAK ADA,8.0,SINYAL LEMAH,1.0,2.0,ADA,0,2,0,1,3,Sangat Tertinggal
3202130009.0,KAB. SUKABUMI,BOJONGTIPAR,2023.0,1000.0,TIDAK ADA,6.0,SINYAL KUAT,3.0,25.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3202120008.0,KAB. SUKABUMI,WARUNGKIARA,2023.0,10.0,TIDAK ADA,21.0,SINYAL KUAT,0.0,3.0,ADA,32,3,0,1,1,Maju
3202120005.0,KAB. SUKABUMI,BOJONGKERTA,2023.0,500.0,TIDAK ADA,12.0,SINYAL KUAT,212.0,547.0,ADA,3,3,0,1,2,Mandiri (Ekonomi)
3202120007.0,KAB. SUKABUMI,GIRIJAYA,2023.0,20.0,TIDAK ADA,7.0,SINYAL KUAT,130.0,250.0,TIDAK ADA,3,3,0,0,2,Mandiri (Ekonomi)
3202120003.0,KAB. SUKABUMI,BANTARKALONG,2023.0,50.0,TIDAK ADA,9.0,SINYAL LEMAH,6.0,0.0,ADA,5,2,0,1,3,Sangat Tertinggal
3202120002.0,KAB. SUKABUMI,HEGARMANAH,2023.0,600.0,TIDAK ADA,36.0,SINYAL KUAT,15.0,50.0,ADA,33,3,0,1,2,Mandiri (Ekonomi)
3202120006.0,KAB. SUKABUMI,UBRUG,2023.0,100.0,TIDAK ADA,20.0,SINYAL KUAT,1.0,4.0,ADA,4,3,0,1,1,Maju
3202120004.0,KAB. SUKABUMI,SIRNAJAYA,2023.0,500.0,TIDAK ADA,2.0,SINYAL KUAT,10.0,1.0,ADA,6,3,0,1,1,Maju
3202120009.0,KAB. SUKABUMI,SUKAHARJA,2023.0,10.0,TIDAK ADA,8.0,SINYAL KUAT,1.0,1.0,ADA,4,3,0,1,1,Maju
3202120013.0,KAB. SUKABUMI,KERTAMUKTI,2023.0,100.0,TIDAK ADA,5.0,SINYAL KUAT,2.0,2.0,ADA,1,3,0,1,1,Maju
3202120012.0,KAB. SUKABUMI,MEKARJAYA,2023.0,200.0,TIDAK ADA,5.0,SINYAL LEMAH,13.0,60.0,TIDAK ADA,21,2,0,0,2,Mandiri (Ekonomi)
3202120011.0,KAB. SUKABUMI,DAMARRAJA,2023.0,500.0,TIDAK ADA,3.0,SINYAL LEMAH,0.0,0.0,ADA,0,2,0,1,3,Sangat Tertinggal
3202120010.0,KAB. SUKABUMI,TARISI,2023.0,300.0,TIDAK ADA,7.0,SINYAL KUAT,20.0,50.0,TIDAK ADA,3,3,0,0,2,Mandiri (Ekonomi)
3202140007.0,KAB. SUKABUMI,CIKEMBAR,2023.0,50.0,TIDAK ADA,33.0,SINYAL KUAT,10.0,10.0,ADA,3,3,0,1,2,Mandiri (Ekonomi)
3202140003.0,KAB. SUKABUMI,PARAKANLIMA,2023.0,1100.0,TIDAK ADA,13.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3202140005.0,KAB. SUKABUMI,BOJONG,2023.0,20.0,TIDAK ADA,8.0,SINYAL KUAT,5.0,0.0,ADA,2,3,0,1,1,Maju
3202140008.0,KAB. SUKABUMI,CIMANGGU,2023.0,200.0,TIDAK ADA,13.0,SINYAL KUAT,1.0,2.0,ADA,0,3,0,1,1,Maju
3202140006.0,KAB. SUKABUMI,BOJONGKEMBAR,2023.0,500.0,TIDAK ADA,10.0,SINYAL KUAT,0.0,2.0,ADA,2,3,0,1,1,Maju
3202140001.0,KAB. SUKABUMI,SUKAMAJU,2023.0,200.0,TIDAK ADA,5.0,SINYAL KUAT,3.0,2.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3202140002.0,KAB. SUKABUMI,CIBATU,2023.0,300.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3202140004.0,KAB. SUKABUMI,KERTARAHARJA,2023.0,200.0,TIDAK ADA,4.0,SINYAL KUAT,5.0,4.0,ADA,19,3,0,1,1,Maju
3202140009.0,KAB. SUKABUMI,SUKAMULYA,2023.0,5.0,TIDAK ADA,23.0,SINYAL KUAT,0.0,0.0,ADA,8,3,0,1,1,Maju
3202140010.0,KAB. SUKABUMI,BOJONGRAHARJA,2023.0,20.0,TIDAK ADA,4.0,SINYAL KUAT,1.0,0.0,ADA,1,3,0,1,1,Maju
3202210003.0,KAB. SUKABUMI,SEKARWANGI,2023.0,1000.0,TIDAK ADA,18.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,3,3,0,0,0,Tertinggal
3202210014.0,KAB. SUKABUMI,PAMURUYAN,2023.0,100.0,TIDAK ADA,5.0,SINYAL KUAT,5.0,5.0,ADA,1,3,0,1,1,Maju
3202210010.0,KAB. SUKABUMI,KARANGTENGAH,2023.0,5.0,TIDAK ADA,10.0,SINYAL KUAT,5.0,6.0,ADA,2,3,0,1,1,Maju
3202210001.0,KAB. SUKABUMI,NEGLASARI,2023.0,500.0,TIDAK ADA,18.0,SINYAL LEMAH,0.0,10.0,TIDAK ADA,2,2,0,0,3,Sangat Tertinggal
3202210012.0,KAB. SUKABUMI,WARNAJATI,2023.0,70.0,TIDAK ADA,9.0,SINYAL KUAT,2.0,6.0,ADA,4,3,0,1,1,Maju
3202210002.0,KAB. SUKABUMI,TENJOJAYA,2023.0,10.0,TIDAK ADA,15.0,SINYAL KUAT,0.0,1.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3202210015.0,KAB. SUKABUMI,CIHEULANG TONGGOH,2023.0,200.0,TIDAK ADA,13.0,SINYAL KUAT,1.0,4.0,TIDAK ADA,5,3,0,0,0,Tertinggal
3202210013.0,KAB. SUKABUMI,SUKASIRNA,2023.0,10.0,TIDAK ADA,10.0,SINYAL KUAT,0.0,10.0,ADA,1,3,0,1,1,Maju
3202210009.0,KAB. SUKABUMI,BATUNUNGGAL,2023.0,100.0,TIDAK ADA,8.0,SINYAL KUAT,10.0,1.0,ADA,0,3,0,1,1,Maju
3202220005.0,KAB. SUKABUMI,KALAPAREA,2023.0,800.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,3,3,0,0,0,Tertinggal
3202220009.0,KAB. SUKABUMI,PAWENANG,2023.0,10.0,TIDAK ADA,10.0,SINYAL KUAT,2.0,4.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3202220004.0,KAB. SUKABUMI,NAGRAK UTARA,2023.0,300.0,TIDAK ADA,13.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3202220001.0,KAB. SUKABUMI,CISARUA,2023.0,100.0,TIDAK ADA,10.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,5,3,0,0,0,Tertinggal
3202220002.0,KAB. SUKABUMI,BALEKAMBANG,2023.0,200.0,TIDAK ADA,11.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3202220008.0,KAB. SUKABUMI,BABAKAN PANJANG,2023.0,2000.0,TIDAK ADA,7.0,SINYAL KUAT,3.0,4.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3202220006.0,KAB. SUKABUMI,DARMAREJA,2023.0,200.0,TIDAK ADA,9.0,SINYAL KUAT,0.0,6.0,ADA,1,3,0,1,1,Maju
3202220010.0,KAB. SUKABUMI,CIHANYAWAR,2023.0,100.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3202220003.0,KAB. SUKABUMI,NAGRAK SELATAN,2023.0,100.0,TIDAK ADA,11.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,3,3,0,0,0,Tertinggal
3202220007.0,KAB. SUKABUMI,GIRIJAYA,2023.0,100.0,TIDAK ADA,12.0,SINYAL KUAT,0.0,0.0,ADA,3,3,0,1,1,Maju
3202260004.0,KAB. SUKABUMI,PARUNGKUDA,2023.0,50.0,TIDAK ADA,14.0,SINYAL KUAT,1.0,1.0,ADA,2,3,0,1,1,Maju
3202260002.0,KAB. SUKABUMI,PALASARI HILIR,2023.0,20.0,TIDAK ADA,16.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3202260010.0,KAB. SUKABUMI,KOMPA,2023.0,200.0,TIDAK ADA,12.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3202260011.0,KAB. SUKABUMI,PONDOK KASO LANDEUH,2023.0,30.0,TIDAK ADA,20.0,SINYAL KUAT,0.0,2.0,ADA,1,3,0,1,1,Maju
3202260003.0,KAB. SUKABUMI,SUNDAWENANG,2023.0,500.0,TIDAK ADA,11.0,SINYAL KUAT,0.0,0.0,ADA,6,3,0,1,1,Maju
3202260009.0,KAB. SUKABUMI,BOJONG KOKOSAN,2023.0,100.0,TIDAK ADA,13.0,SINYAL KUAT,2.0,1.0,ADA,2,3,0,1,1,Maju
3202260008.0,KAB. SUKABUMI,LANGENSARI,2023.0,500.0,TIDAK ADA,5.0,SINYAL KUAT,1.0,0.0,ADA,4,3,0,1,1,Maju
3202260012.0,KAB. SUKABUMI,BABAKANJAYA,2023.0,20.0,TIDAK ADA,10.0,SINYAL KUAT,5.0,5.0,ADA,3,3,0,1,1,Maju
3202261002.0,KAB. SUKABUMI,BOJONG GENTENG,2023.0,600.0,TIDAK ADA,4.0,SINYAL KUAT,1.0,2.0,ADA,5,3,0,1,1,Maju
3202261004.0,KAB. SUKABUMI,CIBODAS,2023.0,150.0,TIDAK ADA,3.0,SINYAL KUAT,3.0,29.0,ADA,0,3,0,1,2,Mandiri (Ekonomi)
3202261001.0,KAB. SUKABUMI,BEREKAH,2023.0,10.0,TIDAK ADA,11.0,SINYAL KUAT,3.0,8.0,ADA,3,3,0,1,1,Maju
3202261005.0,KAB. SUKABUMI,CIPANENGAH,2023.0,50.0,TIDAK ADA,7.0,SINYAL KUAT,0.0,3.0,ADA,4,3,0,1,1,Maju
3202261003.0,KAB. SUKABUMI,BOJONG GALING,2023.0,5.0,TIDAK ADA,6.0,SINYAL KUAT,5.0,4.0,ADA,0,3,0,1,1,Maju
3202250006.0,KAB. SUKABUMI,PARAKANSALAK,2023.0,10.0,TIDAK ADA,10.0,SINYAL KUAT,0.0,2.0,ADA,3,3,0,1,1,Maju
3202250003.0,KAB. SUKABUMI,BOJONGLONGOK,2023.0,200.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,0.0,ADA,2,3,0,1,1,Maju
3202250002.0,KAB. SUKABUMI,SUKAKERSA,2023.0,10.0,TIDAK ADA,11.0,SINYAL KUAT,1.0,1.0,ADA,2,3,0,1,1,Maju
3202250001.0,KAB. SUKABUMI,SUKATANI,2023.0,10.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,0.0,ADA,2,3,0,1,1,Maju
3202250004.0,KAB. SUKABUMI,BOJONGASIH,2023.0,10.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3202250005.0,KAB. SUKABUMI,LEBAKSARI,2023.0,100.0,TIDAK ADA,11.0,SINYAL KUAT,6.0,2.0,ADA,2,3,0,1,1,Maju
3202230002.0,KAB. SUKABUMI,NYANGKOWEK,2023.0,300.0,ADA,12.0,SINYAL KUAT,2.0,1.0,ADA,2,3,1,1,4,Mandiri (Tata Kelola)
3202230007.0,KAB. SUKABUMI,TENJOLAYA,2023.0,1000.0,TIDAK ADA,4.0,SINYAL KUAT,1.0,0.0,ADA,2,3,0,1,1,Maju
